Subject,LOCATION,Country,FREQUENCY,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1992-Q4,PC,Percentage,0,Units,,,7.630633,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1993-Q1,PC,Percentage,0,Units,,,6.415473,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1993-Q2,PC,Percentage,0,Units,,,6.006587,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1993-Q3,PC,Percentage,0,Units,,,5.95916,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1993-Q4,PC,Percentage,0,Units,,,5.601343,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1994-Q1,PC,Percentage,0,Units,,,5.311437,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1994-Q2,PC,Percentage,0,Units,,,5.23498,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1994-Q3,PC,Percentage,0,Units,,,5.53731,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1994-Q4,PC,Percentage,0,Units,,,6.175637,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1995-Q1,PC,Percentage,0,Units,,,6.72241,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1995-Q2,PC,Percentage,0,Units,,,6.742444,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1995-Q3,PC,Percentage,0,Units,,,6.84931,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1995-Q4,PC,Percentage,0,Units,,,6.696187,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1996-Q1,PC,Percentage,0,Units,,,6.277534,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1996-Q2,PC,Percentage,0,Units,,,6.045267,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1996-Q3,PC,Percentage,0,Units,,,5.840597,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1996-Q4,PC,Percentage,0,Units,,,6.278986,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1997-Q1,PC,Percentage,0,Units,,,6.33584,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1997-Q2,PC,Percentage,0,Units,,,6.550377,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1997-Q3,PC,Percentage,0,Units,,,7.193933,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1997-Q4,PC,Percentage,0,Units,,,7.56674,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1998-Q1,PC,Percentage,0,Units,,,7.56537,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1998-Q2,PC,Percentage,0,Units,,,7.57913,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1998-Q3,PC,Percentage,0,Units,,,7.66738,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1998-Q4,PC,Percentage,0,Units,,,6.885143,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1999-Q1,PC,Percentage,0,Units,,,5.625517,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1999-Q2,PC,Percentage,0,Units,,,5.295873,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1999-Q3,PC,Percentage,0,Units,,,5.277223,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,1999-Q4,PC,Percentage,0,Units,,,5.984483,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2000-Q1,PC,Percentage,0,Units,,,6.200837,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2000-Q2,PC,Percentage,0,Units,,,6.275617,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2000-Q3,PC,Percentage,0,Units,,,6.205233,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2000-Q4,PC,Percentage,0,Units,,,6.06814,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2001-Q1,PC,Percentage,0,Units,,,5.717864,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2001-Q2,PC,Percentage,0,Units,,,5.30387,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2001-Q3,PC,Percentage,0,Units,,,4.993467,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2001-Q4,PC,Percentage,0,Units,,,4.15852,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2002-Q1,PC,Percentage,0,Units,,,4.076667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2002-Q2,PC,Percentage,0,Units,,,4.168157,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2002-Q3,PC,Percentage,0,Units,,,4.011933,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2002-Q4,PC,Percentage,0,Units,,,3.9844,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2003-Q1,PC,Percentage,0,Units,,,3.797303,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2003-Q2,PC,Percentage,0,Units,,,3.639387,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2003-Q3,PC,Percentage,0,Units,,,3.569803,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2003-Q4,PC,Percentage,0,Units,,,3.93415,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2004-Q1,PC,Percentage,0,Units,,,4.17286,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2004-Q2,PC,Percentage,0,Units,,,4.57106,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2004-Q3,PC,Percentage,0,Units,,,4.922253,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2004-Q4,PC,Percentage,0,Units,,,4.88511,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2005-Q1,PC,Percentage,0,Units,,,4.91707,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2005-Q2,PC,Percentage,0,Units,,,4.89285,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2005-Q3,PC,Percentage,0,Units,,,4.616483,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2005-Q4,PC,Percentage,0,Units,,,4.614267,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2006-Q1,PC,Percentage,0,Units,,,4.591027,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2006-Q2,PC,Percentage,0,Units,,,4.688694,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2006-Q3,PC,Percentage,0,Units,,,4.900826,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2006-Q4,PC,Percentage,0,Units,,,5.21629,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2007-Q1,PC,Percentage,0,Units,,,5.533797,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2007-Q2,PC,Percentage,0,Units,,,5.76553,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2007-Q3,PC,Percentage,0,Units,,,6.363453,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2007-Q4,PC,Percentage,0,Units,,,6.34605,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2008-Q1,PC,Percentage,0,Units,,,5.733654,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2008-Q2,PC,Percentage,0,Units,,,5.891547,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2008-Q3,PC,Percentage,0,Units,,,5.83633,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2008-Q4,PC,Percentage,0,Units,,,4.584116,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2009-Q1,PC,Percentage,0,Units,,,2.088177,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2009-Q2,PC,Percentage,0,Units,,,1.37775,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2009-Q3,PC,Percentage,0,Units,,,0.7934734,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2009-Q4,PC,Percentage,0,Units,,,0.5952134,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2010-Q1,PC,Percentage,0,Units,,,0.6304134,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2010-Q2,PC,Percentage,0,Units,,,0.6938133,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2010-Q3,PC,Percentage,0,Units,,,0.7325267,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2010-Q4,PC,Percentage,0,Units,,,0.7423433,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2011-Q1,PC,Percentage,0,Units,,,0.79247,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2011-Q2,PC,Percentage,0,Units,,,0.8231733,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2011-Q3,PC,Percentage,0,Units,,,0.8682733,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2011-Q4,PC,Percentage,0,Units,,,1.014403,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2012-Q1,PC,Percentage,0,Units,,,1.065717,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2012-Q2,PC,Percentage,0,Units,,,0.9909,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2012-Q3,PC,Percentage,0,Units,,,0.7233967,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2012-Q4,PC,Percentage,0,Units,,,0.52899,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2013-Q1,PC,Percentage,0,Units,,,0.50968,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2013-Q2,PC,Percentage,0,Units,,,0.50638,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2013-Q3,PC,Percentage,0,Units,,,0.51298,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2013-Q4,PC,Percentage,0,Units,,,0.5216033,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2014-Q1,PC,Percentage,0,Units,,,0.5213434,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2014-Q2,PC,Percentage,0,Units,,,0.5326766,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2014-Q3,PC,Percentage,0,Units,,,0.56017,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2014-Q4,PC,Percentage,0,Units,,,0.5576066,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2015-Q1,PC,Percentage,0,Units,,,0.56353,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2015-Q2,PC,Percentage,0,Units,,,0.5697867,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2015-Q3,PC,Percentage,0,Units,,,0.5844333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2015-Q4,PC,Percentage,0,Units,,,0.5788467,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2016-Q1,PC,Percentage,0,Units,,,0.58958,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2016-Q2,PC,Percentage,0,Units,,,0.58429,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2016-Q3,PC,Percentage,0,Units,,,0.4329333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2016-Q4,PC,Percentage,0,Units,,,0.3891633,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2017-Q1,PC,Percentage,0,Units,,,0.3548367,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2017-Q2,PC,Percentage,0,Units,,,0.3134533,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2017-Q3,PC,Percentage,0,Units,,,0.2944667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2017-Q4,PC,Percentage,0,Units,,,0.47305,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2018-Q1,PC,Percentage,0,Units,,,0.5659167,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2018-Q2,PC,Percentage,0,Units,,,0.6795067,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2018-Q3,PC,Percentage,0,Units,,,0.7841033,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2018-Q4,PC,Percentage,0,Units,,,0.8618166,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2019-Q1,PC,Percentage,0,Units,,,0.8780667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2019-Q2,PC,Percentage,0,Units,,,0.8,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2019-Q3,PC,Percentage,0,Units,,,0.7666667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2019-Q4,PC,Percentage,0,Units,,,0.7866667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2020-Q1,PC,Percentage,0,Units,,,0.6733333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2020-Q2,PC,Percentage,0,Units,,,0.39,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2020-Q3,PC,Percentage,0,Units,,,0.07666667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2020-Q4,PC,Percentage,0,Units,,,0.04,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2021-Q1,PC,Percentage,0,Units,,,0.05333333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2021-Q2,PC,Percentage,0,Units,,,0.08333334,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2021-Q3,PC,Percentage,0,Units,,,0.07333333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2021-Q4,PC,Percentage,0,Units,,,0.15,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2022-Q1,PC,Percentage,0,Units,,,0.7766666,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2022-Q2,PC,Percentage,0,Units,,,1.336667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2022-Q3,PC,Percentage,0,Units,,,2.326667,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2022-Q4,PC,Percentage,0,Units,,,3.563333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2023-Q1,PC,Percentage,0,Units,,,4.183333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2023-Q2,PC,Percentage,0,Units,,,4.78,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2023-Q3,PC,Percentage,0,Units,,,5.513333,,
"Short-term interest rates, Per cent per annum",GBR,United Kingdom,Q,2023-Q4,PC,Percentage,0,Units,,,5.366667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1964-Q3,PC,Percentage,0,Units,,,3.863333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1964-Q4,PC,Percentage,0,Units,,,4.023334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1965-Q1,PC,Percentage,0,Units,,,4.196667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1965-Q2,PC,Percentage,0,Units,,,4.303333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1965-Q3,PC,Percentage,0,Units,,,4.31,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1965-Q4,PC,Percentage,0,Units,,,4.566667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1966-Q1,PC,Percentage,0,Units,,,5.063334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1966-Q2,PC,Percentage,0,Units,,,5.38,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1966-Q3,PC,Percentage,0,Units,,,5.733333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1966-Q4,PC,Percentage,0,Units,,,5.756667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1967-Q1,PC,Percentage,0,Units,,,5.196667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1967-Q2,PC,Percentage,0,Units,,,4.526667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1967-Q3,PC,Percentage,0,Units,,,4.946667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1967-Q4,PC,Percentage,0,Units,,,5.413333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1968-Q1,PC,Percentage,0,Units,,,5.463333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1968-Q2,PC,Percentage,0,Units,,,6.013333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1968-Q3,PC,Percentage,0,Units,,,5.886667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1968-Q4,PC,Percentage,0,Units,,,6.073333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1969-Q1,PC,Percentage,0,Units,,,6.556667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1969-Q2,PC,Percentage,0,Units,,,7.376667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1969-Q3,PC,Percentage,0,Units,,,8.513333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1969-Q4,PC,Percentage,0,Units,,,8.596666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1970-Q1,PC,Percentage,0,Units,,,8.523334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1970-Q2,PC,Percentage,0,Units,,,7.886667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1970-Q3,PC,Percentage,0,Units,,,7.676667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1970-Q4,PC,Percentage,0,Units,,,6.17,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1971-Q1,PC,Percentage,0,Units,,,4.44,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1971-Q2,PC,Percentage,0,Units,,,4.943333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1971-Q3,PC,Percentage,0,Units,,,5.706666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1971-Q4,PC,Percentage,0,Units,,,4.93,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1972-Q1,PC,Percentage,0,Units,,,3.88,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1972-Q2,PC,Percentage,0,Units,,,4.55,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1972-Q3,PC,Percentage,0,Units,,,4.933333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1972-Q4,PC,Percentage,0,Units,,,5.3,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1973-Q1,PC,Percentage,0,Units,,,6.4,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1973-Q2,PC,Percentage,0,Units,,,7.673333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1973-Q3,PC,Percentage,0,Units,,,10.35333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1973-Q4,PC,Percentage,0,Units,,,9.236667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1974-Q1,PC,Percentage,0,Units,,,8.64,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1974-Q2,PC,Percentage,0,Units,,,10.94333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1974-Q3,PC,Percentage,0,Units,,,12.02667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1974-Q4,PC,Percentage,0,Units,,,9.366667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1975-Q1,PC,Percentage,0,Units,,,6.69,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1975-Q2,PC,Percentage,0,Units,,,5.956666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1975-Q3,PC,Percentage,0,Units,,,6.816667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1975-Q4,PC,Percentage,0,Units,,,6.283333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1976-Q1,PC,Percentage,0,Units,,,5.22,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1976-Q2,PC,Percentage,0,Units,,,5.506667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1976-Q3,PC,Percentage,0,Units,,,5.413333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1976-Q4,PC,Percentage,0,Units,,,4.933333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1977-Q1,PC,Percentage,0,Units,,,4.833333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1977-Q2,PC,Percentage,0,Units,,,5.193333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1977-Q3,PC,Percentage,0,Units,,,5.85,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1977-Q4,PC,Percentage,0,Units,,,6.686666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1978-Q1,PC,Percentage,0,Units,,,6.9,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1978-Q2,PC,Percentage,0,Units,,,7.42,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1978-Q3,PC,Percentage,0,Units,,,8.273334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1978-Q4,PC,Percentage,0,Units,,,10.29333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1979-Q1,PC,Percentage,0,Units,,,10.27667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1979-Q2,PC,Percentage,0,Units,,,10.05667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1979-Q3,PC,Percentage,0,Units,,,10.90333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1979-Q4,PC,Percentage,0,Units,,,13.66333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1980-Q1,PC,Percentage,0,Units,,,15.08667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1980-Q2,PC,Percentage,0,Units,,,11.47333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1980-Q3,PC,Percentage,0,Units,,,9.95,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1980-Q4,PC,Percentage,0,Units,,,15.75667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1981-Q1,PC,Percentage,0,Units,,,15.92,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1981-Q2,PC,Percentage,0,Units,,,16.75,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1981-Q3,PC,Percentage,0,Units,,,17.52,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1981-Q4,PC,Percentage,0,Units,,,13.45333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1982-Q1,PC,Percentage,0,Units,,,14.24,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1982-Q2,PC,Percentage,0,Units,,,14.23333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1982-Q3,PC,Percentage,0,Units,,,11.57,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1982-Q4,PC,Percentage,0,Units,,,9.04,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1983-Q1,PC,Percentage,0,Units,,,8.53,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1983-Q2,PC,Percentage,0,Units,,,8.773334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1983-Q3,PC,Percentage,0,Units,,,9.553333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1983-Q4,PC,Percentage,0,Units,,,9.41,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1984-Q1,PC,Percentage,0,Units,,,9.68,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1984-Q2,PC,Percentage,0,Units,,,10.95333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1984-Q3,PC,Percentage,0,Units,,,11.44,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1984-Q4,PC,Percentage,0,Units,,,9.386666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1985-Q1,PC,Percentage,0,Units,,,8.616667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1985-Q2,PC,Percentage,0,Units,,,7.95,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1985-Q3,PC,Percentage,0,Units,,,7.793334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1985-Q4,PC,Percentage,0,Units,,,7.83,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1986-Q1,PC,Percentage,0,Units,,,7.583333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1986-Q2,PC,Percentage,0,Units,,,6.66,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1986-Q3,PC,Percentage,0,Units,,,6,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1986-Q4,PC,Percentage,0,Units,,,5.83,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1987-Q1,PC,Percentage,0,Units,,,6.046667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1987-Q2,PC,Percentage,0,Units,,,6.816667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1987-Q3,PC,Percentage,0,Units,,,6.94,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1987-Q4,PC,Percentage,0,Units,,,7.64,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1988-Q1,PC,Percentage,0,Units,,,6.716667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1988-Q2,PC,Percentage,0,Units,,,7.223333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1988-Q3,PC,Percentage,0,Units,,,8.173333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1988-Q4,PC,Percentage,0,Units,,,8.796667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1989-Q1,PC,Percentage,0,Units,,,9.6,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1989-Q2,PC,Percentage,0,Units,,,9.576667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1989-Q3,PC,Percentage,0,Units,,,8.726666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1989-Q4,PC,Percentage,0,Units,,,8.436666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1990-Q1,PC,Percentage,0,Units,,,8.243333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1990-Q2,PC,Percentage,0,Units,,,8.333333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1990-Q3,PC,Percentage,0,Units,,,8.043333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1990-Q4,PC,Percentage,0,Units,,,7.97,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1991-Q1,PC,Percentage,0,Units,,,6.713333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1991-Q2,PC,Percentage,0,Units,,,6.013333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1991-Q3,PC,Percentage,0,Units,,,5.7,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1991-Q4,PC,Percentage,0,Units,,,4.913333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1992-Q1,PC,Percentage,0,Units,,,4.123333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1992-Q2,PC,Percentage,0,Units,,,3.893333,,
